,index,batsman,innings,runs,balls_faced,zeros,ones,twos,threes,fours,fives,sixes,dismissal_type,strike_batsman_x,offstrike_batsman,bowler,out,batting_pos,strike_batsman_y,batting_team,match_id
5217,1,Imrul Kayes,1,2,19,17,2,0,0,0,0,0,bowled,Imrul Kayes,Tamim Iqbal,TA Boult,True,2,Imrul Kayes,Bangladesh,656471
5218,2,Soumya Sarkar,1,51,59,32,18,1,1,7,0,0,caught,Soumya Sarkar,Mahmudullah,DL Vettori,True,3,Soumya Sarkar,Bangladesh,656471
5219,3,Mahmudullah,1,128,124,56,44,9,0,12,0,3,,,,,False,4,Mahmudullah,Bangladesh,656471
5220,4,Shakib Al Hasan,1,23,19,8,5,3,0,3,0,0,caught,Shakib Al Hasan,Mahmudullah,CJ Anderson,True,5,Shakib Al Hasan,Bangladesh,656471
5221,5,Mushfiqur Rahim,1,15,26,18,5,1,0,2,0,0,caught,Mushfiqur Rahim,Mahmudullah,CJ Anderson,True,6,Mushfiqur Rahim,Bangladesh,656471
5222,6,Sabbir Rahman,1,40,23,9,6,1,0,5,0,2,caught,Sabbir Rahman,Mahmudullah,GD Elliott,True,7,Sabbir Rahman,Bangladesh,656471
5223,7,Nasir Hossain,1,11,7,1,5,0,0,0,0,1,caught,Nasir Hossain,Mahmudullah,GD Elliott,True,8,Nasir Hossain,Bangladesh,656471
5224,8,MJ Guptill,2,105,101,48,32,7,1,11,0,2,caught,MJ Guptill,LRPL Taylor,Shakib Al Hasan,True,1,MJ Guptill,New Zealand,656471
5225,9,BB McCullum,2,8,8,4,2,1,0,1,0,0,caught,BB McCullum,MJ Guptill,Shakib Al Hasan,True,2,BB McCullum,New Zealand,656471
5226,10,KS Williamson,2,1,2,1,1,0,0,0,0,0,caught,KS Williamson,MJ Guptill,Shakib Al Hasan,True,3,KS Williamson,New Zealand,656471
5227,11,LRPL Taylor,2,56,98,59,32,2,0,5,0,0,lbw,LRPL Taylor,CJ Anderson,Nasir Hossain,True,4,LRPL Taylor,New Zealand,656471
5228,12,GD Elliott,2,39,34,18,7,3,0,5,0,1,caught,GD Elliott,LRPL Taylor,Rubel Hossain,True,5,GD Elliott,New Zealand,656471
5229,13,CJ Anderson,2,39,28,13,9,0,0,3,0,3,bowled,CJ Anderson,DL Vettori,Nasir Hossain,True,6,CJ Anderson,New Zealand,656471
5230,14,L Ronchi,2,9,10,7,1,0,0,2,0,0,caught,L Ronchi,CJ Anderson,Shakib Al Hasan,True,7,L Ronchi,New Zealand,656471
5231,15,DL Vettori,2,16,10,3,4,1,0,1,0,1,,,,,False,8,DL Vettori,New Zealand,656471
5232,16,TG Southee,2,12,6,2,2,0,0,1,0,1,,,,,False,9,TG Southee,New Zealand,656471
5233,0,HM Amla,1,12,16,13,0,0,0,3,0,0,caught,HM Amla,Q de Kock,Mohammad Naveed,True,1,HM Amla,South Africa,656469
5234,1,Q de Kock,1,26,46,29,12,3,0,2,0,0,caught,Q de Kock,RR Rossouw,Amjad Javed,True,2,Q de Kock,South Africa,656469
5235,2,RR Rossouw,1,43,51,33,9,1,0,8,0,0,caught and bowled,RR Rossouw,AB de Villiers,Mohammad Tauqir,True,3,RR Rossouw,South Africa,656469
5236,3,AB de Villiers,1,99,82,27,40,4,1,6,0,4,caught,AB de Villiers,JP Duminy,Kamran Shazad,True,4,AB de Villiers,South Africa,656469
5237,4,DA Miller,1,49,50,14,29,3,2,2,0,0,bowled,DA Miller,AB de Villiers,Mohammad Naveed,True,5,DA Miller,South Africa,656469
5238,5,JP Duminy,1,23,28,9,17,1,0,1,0,0,lbw,JP Duminy,F Behardien,Mohammad Naveed,True,6,JP Duminy,South Africa,656469
5239,6,F Behardien,1,64,31,3,15,4,1,5,0,3,,,,,False,7,F Behardien,South Africa,656469
5240,7,VD Philander,1,10,6,0,4,1,0,1,0,0,,,,,False,8,VD Philander,South Africa,656469
5241,8,Amjad Ali,2,21,36,26,6,0,1,3,0,0,caught,Amjad Ali,Khurram Khan,JP Duminy,True,1,Amjad Ali,United Arab Emirates,656469
5242,9,AR Berenger,2,5,22,20,1,0,0,1,0,0,caught,AR Berenger,Amjad Ali,M Morkel,True,2,AR Berenger,United Arab Emirates,656469
5243,10,Khurram Khan,2,12,17,12,2,1,0,2,0,0,caught,Khurram Khan,Shaiman Anwar,M Morkel,True,3,Khurram Khan,United Arab Emirates,656469
5244,11,Shaiman Anwar,2,39,66,44,15,2,0,5,0,0,caught,Shaiman Anwar,SP Patil,Imran Tahir,True,4,Shaiman Anwar,United Arab Emirates,656469
5245,12,SP Patil,2,57,102,65,27,5,0,5,0,0,,,,,False,5,SP Patil,United Arab Emirates,656469
5246,13,Saqlain Haider,2,7,12,8,3,0,0,1,0,0,caught,Saqlain Haider,SP Patil,AB de Villiers,True,6,Saqlain Haider,United Arab Emirates,656469
5247,14,Amjad Javed,2,5,4,2,1,0,0,1,0,0,caught,Amjad Javed,SP Patil,AB de Villiers,True,7,Amjad Javed,United Arab Emirates,656469
5248,15,Mohammad Naveed,2,17,16,10,3,0,0,2,0,1,caught,Mohammad Naveed,SP Patil,VD Philander,True,8,Mohammad Naveed,United Arab Emirates,656469
5249,16,Mohammad Tauqir,2,3,16,13,3,0,0,0,0,0,bowled,Mohammad Tauqir,SP Patil,DW Steyn,True,9,Mohammad Tauqir,United Arab Emirates,656469
5250,17,Kamran Shazad,2,0,3,3,0,0,0,0,0,0,caught,Kamran Shazad,SP Patil,VD Philander,True,10,Kamran Shazad,United Arab Emirates,656469
5251,0,HDRL Thirimanne,1,4,21,18,2,1,0,0,0,0,caught,HDRL Thirimanne,TM Dilshan,AC Evans,True,1,HDRL Thirimanne,Sri Lanka,656467
5252,1,TM Dilshan,1,104,102,44,38,7,2,10,0,1,caught,TM Dilshan,KC Sangakkara,JH Davey,True,2,TM Dilshan,Sri Lanka,656467
5253,2,KC Sangakkara,1,124,99,43,32,5,2,13,0,4,caught,KC Sangakkara,AD Mathews,JH Davey,True,3,KC Sangakkara,Sri Lanka,656467
5254,3,DPMD Jayawardene,1,2,6,5,0,1,0,0,0,0,caught,DPMD Jayawardene,KC Sangakkara,JH Davey,True,4,DPMD Jayawardene,Sri Lanka,656467
5255,4,AD Mathews,1,51,21,4,9,1,0,1,0,6,caught,AD Mathews,NLTC Perera,MW Machan,True,5,AD Mathews,Sri Lanka,656467
5256,5,MDKJ Perera,1,24,14,6,4,0,0,2,0,2,caught,MDKJ Perera,AD Mathews,RML Taylor,True,6,MDKJ Perera,Sri Lanka,656467
5257,6,NLTC Perera,1,7,11,4,7,0,0,0,0,0,caught,NLTC Perera,S Prasanna,RD Berrington,True,7,NLTC Perera,Sri Lanka,656467
5258,7,S Prasanna,1,3,5,2,3,0,0,0,0,0,caught,S Prasanna,KMDN Kulasekara,AC Evans,True,8,S Prasanna,Sri Lanka,656467
5259,8,KMDN Kulasekara,1,18,18,8,8,0,0,1,0,1,,,,,False,9,KMDN Kulasekara,Sri Lanka,656467
5260,9,SL Malinga,1,1,3,2,1,0,0,0,0,0,caught,SL Malinga,KMDN Kulasekara,RD Berrington,True,10,SL Malinga,Sri Lanka,656467
5261,10,PVD Chameera,1,12,9,3,2,3,0,1,0,0,,,,,False,11,PVD Chameera,Sri Lanka,656467
5262,11,KJ Coetzer,2,0,2,2,0,0,0,0,0,0,caught and bowled,KJ Coetzer,CS MacLeod,SL Malinga,True,1,KJ Coetzer,Scotland,656467
5263,12,CS MacLeod,2,11,23,15,5,3,0,0,0,0,bowled,CS MacLeod,MW Machan,KMDN Kulasekara,True,2,CS MacLeod,Scotland,656467
5264,13,MW Machan,2,19,31,20,5,5,0,1,0,0,lbw,MW Machan,PL Mommsen,TM Dilshan,True,3,MW Machan,Scotland,656467
5265,14,PL Mommsen,2,60,79,45,23,3,1,7,0,0,caught,PL Mommsen,FRJ Coleman,NLTC Perera,True,4,PL Mommsen,Scotland,656467
5266,15,FRJ Coleman,2,70,74,32,29,5,1,7,0,0,caught,FRJ Coleman,RD Berrington,KMDN Kulasekara,True,5,FRJ Coleman,Scotland,656467
5267,16,RD Berrington,2,29,22,9,9,0,0,2,0,2,caught,RD Berrington,JH Davey,PVD Chameera,True,6,RD Berrington,Scotland,656467
5268,17,MA Leask,2,2,7,5,2,0,0,0,0,0,caught,MA Leask,RD Berrington,KMDN Kulasekara,True,7,MA Leask,Scotland,656467
5269,18,MH Cross,2,7,10,6,1,3,0,0,0,0,caught,MH Cross,RD Berrington,PVD Chameera,True,8,MH Cross,Scotland,656467
5270,19,RML Taylor,2,3,6,4,1,1,0,0,0,0,caught,RML Taylor,RD Berrington,SL Malinga,True,9,RML Taylor,Scotland,656467
5271,20,JH Davey,2,4,7,4,2,1,0,0,0,0,caught,JH Davey,AC Evans,PVD Chameera,True,10,JH Davey,Scotland,656467
5272,21,AC Evans,2,1,5,4,1,0,0,0,0,0,,,,,False,11,AC Evans,Scotland,656467
5273,0,WTS Porterfield,1,67,95,53,32,3,1,5,0,1,caught,WTS Porterfield,NJ O'Brien,MM Sharma,True,1,WTS Porterfield,Ireland,656465
5274,1,PR Stirling,1,42,43,25,10,2,0,4,0,2,caught,PR Stirling,WTS Porterfield,R Ashwin,True,2,PR Stirling,Ireland,656465
5275,2,EC Joyce,1,2,9,7,2,0,0,0,0,0,bowled,EC Joyce,WTS Porterfield,SK Raina,True,3,EC Joyce,Ireland,656465
5276,3,NJ O'Brien,1,75,75,37,27,1,0,7,0,3,caught,NJ O'Brien,SR Thompson,Mohammed Shami,True,4,NJ O'Brien,Ireland,656465
5277,4,A Balbirnie,1,24,25,11,10,1,0,3,0,0,caught,A Balbirnie,NJ O'Brien,R Ashwin,True,5,A Balbirnie,Ireland,656465
5278,5,KJ O'Brien,1,1,2,1,1,0,0,0,0,0,caught,KJ O'Brien,NJ O'Brien,Mohammed Shami,True,6,KJ O'Brien,Ireland,656465
5279,6,GC Wilson,1,6,7,4,2,0,0,1,0,0,caught,GC Wilson,NJ O'Brien,RA Jadeja,True,7,GC Wilson,Ireland,656465
5280,7,SR Thompson,1,2,2,0,2,0,0,0,0,0,run out,JF Mooney,SR Thompson,,True,8,SR Thompson,Ireland,656465
5281,8,JF Mooney,1,12,19,11,6,1,0,1,0,0,,,,,False,9,JF Mooney,Ireland,656465
5282,9,GH Dockrell,1,6,12,11,0,0,0,0,0,1,caught,GH Dockrell,JF Mooney,UT Yadav,True,10,GH Dockrell,Ireland,656465
5283,10,AR Cusack,1,11,14,6,7,0,0,1,0,0,caught,AR Cusack,JF Mooney,Mohammed Shami,True,11,AR Cusack,Ireland,656465
5284,11,RG Sharma,2,64,68,33,24,5,0,3,0,3,bowled,RG Sharma,S Dhawan,SR Thompson,True,1,RG Sharma,India,656465
5285,12,S Dhawan,2,100,88,48,22,2,0,11,0,5,caught,S Dhawan,V Kohli,SR Thompson,True,2,S Dhawan,India,656465
5286,13,V Kohli,2,44,44,19,18,2,0,4,0,1,,,,,False,3,V Kohli,India,656465
5287,14,AM Rahane,2,33,30,15,9,0,0,6,0,0,,,,,False,4,AM Rahane,India,656465
5288,0,Tamim Iqbal,1,2,7,5,2,0,0,0,0,0,caught,Tamim Iqbal,Soumya Sarkar,JM Anderson,True,1,Tamim Iqbal,Bangladesh,656463
5289,1,Imrul Kayes,1,2,2,1,0,1,0,0,0,0,caught,Imrul Kayes,Tamim Iqbal,JM Anderson,True,2,Imrul Kayes,Bangladesh,656463
5290,2,Soumya Sarkar,1,40,57,40,9,1,1,5,0,1,caught,Soumya Sarkar,Mahmudullah,CJ Jordan,True,3,Soumya Sarkar,Bangladesh,656463
5291,3,Mahmudullah,1,103,140,75,50,5,1,7,0,2,run out,Mushfiqur Rahim,Mahmudullah,,True,4,Mahmudullah,Bangladesh,656463
5292,4,Shakib Al Hasan,1,2,6,4,2,0,0,0,0,0,caught,Shakib Al Hasan,Mahmudullah,MM Ali,True,5,Shakib Al Hasan,Bangladesh,656463
5293,5,Mushfiqur Rahim,1,89,77,28,29,11,0,8,0,1,caught,Mushfiqur Rahim,Sabbir Rahman,SCJ Broad,True,6,Mushfiqur Rahim,Bangladesh,656463
5294,6,Sabbir Rahman,1,14,12,4,6,1,0,0,0,1,caught,Sabbir Rahman,Mashrafe Mortaza,CJ Jordan,True,7,Sabbir Rahman,Bangladesh,656463
5295,7,Mashrafe Mortaza,1,6,5,2,2,0,0,1,0,0,,,,,False,8,Mashrafe Mortaza,Bangladesh,656463
5296,8,Arafat Sunny,1,3,3,1,1,1,0,0,0,0,,,,,False,9,Arafat Sunny,Bangladesh,656463
5297,9,MM Ali,2,19,21,13,3,2,0,3,0,0,run out,MM Ali,IR Bell,,True,1,MM Ali,England,656463
5298,10,IR Bell,2,63,82,47,23,3,2,7,0,0,caught,IR Bell,JE Root,Rubel Hossain,True,2,IR Bell,England,656463
5299,11,AD Hales,2,27,34,20,9,1,0,4,0,0,caught,AD Hales,IR Bell,Mashrafe Mortaza,True,3,AD Hales,England,656463
5300,12,JE Root,2,29,47,26,18,0,1,2,0,0,caught,JE Root,JC Buttler,Mashrafe Mortaza,True,4,JE Root,England,656463
5301,13,EJG Morgan,2,0,3,3,0,0,0,0,0,0,caught,EJG Morgan,JE Root,Rubel Hossain,True,5,EJG Morgan,England,656463
5302,14,JWA Taylor,2,1,4,3,1,0,0,0,0,0,caught,JWA Taylor,JE Root,Taskin Ahmed,True,6,JWA Taylor,England,656463
5303,15,JC Buttler,2,65,52,15,25,5,0,6,0,1,caught,JC Buttler,CR Woakes,Taskin Ahmed,True,7,JC Buttler,England,656463
5304,16,CR Woakes,2,42,40,15,16,4,2,3,0,0,,,,,False,8,CR Woakes,England,656463
5305,17,CJ Jordan,2,0,1,1,0,0,0,0,0,0,run out,CJ Jordan,CR Woakes,,True,9,CJ Jordan,England,656463
5306,18,SCJ Broad,2,9,6,2,3,0,0,0,0,1,bowled,SCJ Broad,CR Woakes,Rubel Hossain,True,10,SCJ Broad,England,656463
5307,19,JM Anderson,2,0,2,2,0,0,0,0,0,0,bowled,JM Anderson,CR Woakes,Rubel Hossain,True,11,JM Anderson,England,656463
5308,0,AJ Finch,1,24,24,15,3,0,3,3,0,0,stumped,AJ Finch,SPD Smith,S Prasanna,True,1,AJ Finch,Australia,656461
5309,1,DA Warner,1,9,12,8,2,0,1,1,0,0,caught,DA Warner,AJ Finch,SL Malinga,True,2,DA Warner,Australia,656461
5310,2,SPD Smith,1,72,90,47,32,3,0,7,0,1,caught,SPD Smith,GJ Maxwell,TM Dilshan,True,3,SPD Smith,Australia,656461
5311,3,MJ Clarke,1,68,68,25,31,5,1,6,0,0,bowled,MJ Clarke,SPD Smith,SL Malinga,True,4,MJ Clarke,Australia,656461
5312,4,GJ Maxwell,1,102,54,14,15,10,1,10,0,4,caught,GJ Maxwell,SR Watson,NLTC Perera,True,5,GJ Maxwell,Australia,656461
5313,5,SR Watson,1,67,42,10,19,4,0,7,0,2,caught,SR Watson,BJ Haddin,NLTC Perera,True,6,SR Watson,Australia,656461
5314,6,JP Faulkner,1,0,1,1,0,0,0,0,0,0,run out,JP Faulkner,SR Watson,,True,7,JP Faulkner,Australia,656461
5315,7,BJ Haddin,1,25,9,1,3,0,0,4,0,1,caught,BJ Haddin,MG Johnson,AD Mathews,True,8,BJ Haddin,Australia,656461
5316,8,MG Johnson,1,3,3,0,3,0,0,0,0,0,,,,,False,9,MG Johnson,Australia,656461
5317,9,XJ Doherty,1,0,1,1,0,0,0,0,0,0,,,,,False,11,XJ Doherty,Australia,656461
5318,10,HDRL Thirimanne,2,1,5,4,1,0,0,0,0,0,caught,HDRL Thirimanne,TM Dilshan,MG Johnson,True,1,HDRL Thirimanne,Sri Lanka,656461
5319,11,TM Dilshan,2,62,61,27,23,2,1,8,0,0,lbw,TM Dilshan,KC Sangakkara,JP Faulkner,True,2,TM Dilshan,Sri Lanka,656461
5320,12,KC Sangakkara,2,104,107,51,31,13,1,11,0,0,caught,KC Sangakkara,AD Mathews,JP Faulkner,True,3,KC Sangakkara,Sri Lanka,656461
5321,13,DPMD Jayawardene,2,19,22,8,11,2,0,1,0,0,run out,DPMD Jayawardene,KC Sangakkara,,True,4,DPMD Jayawardene,Sri Lanka,656461
5322,14,AD Mathews,2,35,32,11,15,3,0,2,0,1,caught,AD Mathews,NLTC Perera,SR Watson,True,5,AD Mathews,Sri Lanka,656461
5323,15,LD Chandimal,2,52,25,6,6,4,0,8,0,1,retired hurt,LD Chandimal,AD Mathews,SR Watson,True,6,LD Chandimal,Sri Lanka,656461
5324,16,NLTC Perera,2,8,3,1,0,0,0,2,0,0,caught,NLTC Perera,WU Tharanga,MG Johnson,True,7,NLTC Perera,Sri Lanka,656461
5325,17,WU Tharanga,2,4,5,1,4,0,0,0,0,0,caught,WU Tharanga,SMSM Senanayake,JP Faulkner,True,8,WU Tharanga,Sri Lanka,656461
5326,18,S Prasanna,2,9,12,8,1,2,0,1,0,0,bowled,S Prasanna,WU Tharanga,MA Starc,True,9,S Prasanna,Sri Lanka,656461
5327,19,SMSM Senanayake,2,7,8,4,3,0,0,1,0,0,caught,SMSM Senanayake,SL Malinga,MA Starc,True,10,SMSM Senanayake,Sri Lanka,656461
5328,20,SL Malinga,2,0,2,2,0,0,0,0,0,0,,,,,False,11,SL Malinga,Sri Lanka,656461
5329,0,Javed Ahmadi,1,1,7,6,1,0,0,0,0,0,lbw,Javed Ahmadi,Usman Ghani,TA Boult,True,1,Javed Ahmadi,Afghanistan,656459
5330,1,Usman Ghani,1,0,3,3,0,0,0,0,0,0,bowled,Usman Ghani,Nawroz Mangal,DL Vettori,True,2,Usman Ghani,Afghanistan,656459
5331,2,Nawroz Mangal,1,27,48,33,9,3,0,3,0,0,bowled,Nawroz Mangal,Samiullah Shenwari,DL Vettori,True,3,Nawroz Mangal,Afghanistan,656459
5332,3,Asghar Stanikzai,1,9,18,15,1,0,0,2,0,0,caught,Asghar Stanikzai,Nawroz Mangal,TA Boult,True,4,Asghar Stanikzai,Afghanistan,656459
5333,4,Samiullah Shenwari,1,54,114,83,22,3,0,5,0,1,caught,Samiullah Shenwari,Hamid Hassan,CJ Anderson,True,5,Samiullah Shenwari,Afghanistan,656459
5334,5,Mohammad Nabi,1,6,15,10,4,1,0,0,0,0,caught,Mohammad Nabi,Samiullah Shenwari,DL Vettori,True,6,Mohammad Nabi,Afghanistan,656459
5335,6,Afsar Zazai,1,0,1,1,0,0,0,0,0,0,lbw,Afsar Zazai,Samiullah Shenwari,DL Vettori,True,7,Afsar Zazai,Afghanistan,656459
5336,7,Najibullah Zadran,1,56,58,36,12,0,0,8,0,2,caught,Najibullah Zadran,Samiullah Shenwari,AF Milne,True,8,Najibullah Zadran,Afghanistan,656459
5337,8,Dawlat Zadran,1,1,5,4,1,0,0,0,0,0,caught,Dawlat Zadran,Samiullah Shenwari,TA Boult,True,9,Dawlat Zadran,Afghanistan,656459
5338,9,Hamid Hassan,1,16,22,18,0,0,0,4,0,0,caught,Hamid Hassan,Shapoor Zadran,CJ Anderson,True,10,Hamid Hassan,Afghanistan,656459
5339,10,Shapoor Zadran,1,2,4,2,2,0,0,0,0,0,,,,,False,11,Shapoor Zadran,Afghanistan,656459
5340,11,MJ Guptill,2,57,79,46,24,1,1,7,0,0,run out,MJ Guptill,LRPL Taylor,,True,1,MJ Guptill,New Zealand,656459
5341,12,BB McCullum,2,42,19,6,3,2,0,6,1,1,bowled,BB McCullum,MJ Guptill,Mohammad Nabi,True,2,BB McCullum,New Zealand,656459
5342,13,KS Williamson,2,33,45,27,11,3,0,4,0,0,caught,KS Williamson,MJ Guptill,Shapoor Zadran,True,3,KS Williamson,New Zealand,656459
5343,14,LRPL Taylor,2,24,41,25,12,2,0,2,0,0,,,,,False,4,LRPL Taylor,New Zealand,656459
5344,15,GD Elliott,2,19,28,16,7,4,0,1,0,0,run out,GD Elliott,LRPL Taylor,,True,5,GD Elliott,New Zealand,656459
5345,16,CJ Anderson,2,7,9,5,3,0,0,1,0,0,,,,,False,6,CJ Anderson,New Zealand,656459
5346,0,WTS Porterfield,1,29,62,43,12,5,1,1,0,0,caught,WTS Porterfield,EC Joyce,SC Williams,True,1,WTS Porterfield,Ireland,656457
5347,1,PR Stirling,1,10,11,8,0,1,0,2,0,0,caught,PR Stirling,WTS Porterfield,T Panyangara,True,2,PR Stirling,Ireland,656457
5348,2,EC Joyce,1,112,106,42,46,6,0,9,0,3,caught,EC Joyce,A Balbirnie,TL Chatara,True,3,EC Joyce,Ireland,656457
5349,3,A Balbirnie,1,97,82,32,33,6,0,7,0,4,run out,A Balbirnie,GH Dockrell,,True,4,A Balbirnie,Ireland,656457
5350,4,KJ O'Brien,1,24,23,12,6,1,0,4,0,0,caught,KJ O'Brien,A Balbirnie,TL Chatara,True,5,KJ O'Brien,Ireland,656457
5351,5,GC Wilson,1,25,13,3,5,1,0,3,0,1,caught,GC Wilson,A Balbirnie,SC Williams,True,6,GC Wilson,Ireland,656457
5352,6,JF Mooney,1,10,4,1,0,1,0,2,0,0,bowled,JF Mooney,A Balbirnie,SC Williams,True,7,JF Mooney,Ireland,656457
5353,7,NJ O'Brien,1,2,4,2,2,0,0,0,0,0,caught,NJ O'Brien,A Balbirnie,TL Chatara,True,8,NJ O'Brien,Ireland,656457
5354,8,GH Dockrell,1,5,3,0,1,2,0,0,0,0,,,,,False,9,GH Dockrell,Ireland,656457
5355,9,AR Cusack,1,2,3,1,2,0,0,0,0,0,,,,,False,10,AR Cusack,Ireland,656457
5356,10,CJ Chibhabha,2,18,34,27,2,2,0,3,0,0,caught,CJ Chibhabha,SF Mire,AR Cusack,True,1,CJ Chibhabha,Zimbabwe,656457
5357,11,Sikandar Raza,2,12,19,14,2,1,0,2,0,0,caught,Sikandar Raza,CJ Chibhabha,JF Mooney,True,2,Sikandar Raza,Zimbabwe,656457
5358,12,SF Mire,2,11,21,14,5,1,0,1,0,0,caught,SF Mire,BRM Taylor,GH Dockrell,True,3,SF Mire,Zimbabwe,656457
5359,13,H Masakadza,2,5,7,5,0,1,1,0,0,0,caught,H Masakadza,SF Mire,KJ O'Brien,True,4,H Masakadza,Zimbabwe,656457
5360,14,BRM Taylor,2,121,91,35,31,8,2,11,0,4,caught,BRM Taylor,SC Williams,AR Cusack,True,5,BRM Taylor,Zimbabwe,656457
5361,15,SC Williams,2,96,83,27,38,9,0,7,0,2,caught,SC Williams,RW Chakabva,KJ O'Brien,True,6,SC Williams,Zimbabwe,656457
5362,16,CR Ervine,2,11,16,8,7,0,0,1,0,0,caught,CR Ervine,SC Williams,AR McBrine,True,7,CR Ervine,Zimbabwe,656457
5363,17,RW Chakabva,2,17,16,4,9,2,0,1,0,0,bowled,RW Chakabva,T Mupariwa,AR Cusack,True,8,RW Chakabva,Zimbabwe,656457
5364,18,T Panyangara,2,5,5,2,1,2,0,0,0,0,caught,T Panyangara,RW Chakabva,JF Mooney,True,9,T Panyangara,Zimbabwe,656457
5365,19,T Mupariwa,2,18,7,2,0,2,0,2,0,1,caught,T Mupariwa,TL Chatara,AR Cusack,True,10,T Mupariwa,Zimbabwe,656457
5366,20,TL Chatara,2,1,1,0,1,0,0,0,0,0,,,,,False,11,TL Chatara,Zimbabwe,656457
5367,0,Sarfraz Ahmed,1,49,50,32,9,1,0,5,0,3,run out,Sarfraz Ahmed,Younis Khan,,True,1,Sarfraz Ahmed,Pakistan,656455
5368,1,Ahmed Shehzad,1,18,31,25,2,0,0,4,0,0,caught,Ahmed Shehzad,Sarfraz Ahmed,KJ Abbott,True,2,Ahmed Shehzad,Pakistan,656455
5369,2,Younis Khan,1,37,45,22,17,2,0,4,0,0,caught,Younis Khan,Misbah-ul-Haq,AB de Villiers,True,3,Younis Khan,Pakistan,656455
5370,3,Misbah-ul-Haq,1,56,88,46,36,2,0,4,0,0,caught,Misbah-ul-Haq,Sohail Khan,DW Steyn,True,4,Misbah-ul-Haq,Pakistan,656455
5371,4,Sohaib Maqsood,1,8,16,12,2,1,0,1,0,0,caught,Sohaib Maqsood,Misbah-ul-Haq,KJ Abbott,True,5,Sohaib Maqsood,Pakistan,656455
5372,5,Umar Akmal,1,13,20,13,5,0,0,2,0,0,caught,Umar Akmal,Misbah-ul-Haq,M Morkel,True,6,Umar Akmal,Pakistan,656455
5373,6,Shahid Afridi,1,22,15,7,4,1,0,1,0,2,caught,Shahid Afridi,Misbah-ul-Haq,DW Steyn,True,7,Shahid Afridi,Pakistan,656455
5374,7,Wahab Riaz,1,0,1,1,0,0,0,0,0,0,lbw,Wahab Riaz,Misbah-ul-Haq,Imran Tahir,True,8,Wahab Riaz,Pakistan,656455
5375,8,Sohail Khan,1,3,11,8,3,0,0,0,0,0,caught,Sohail Khan,Mohammad Irfan,M Morkel,True,9,Sohail Khan,Pakistan,656455
5376,9,Rahat Ali,1,1,6,5,1,0,0,0,0,0,caught,Rahat Ali,Sohail Khan,DW Steyn,True,10,Rahat Ali,Pakistan,656455
5377,10,Mohammad Irfan,1,1,3,2,1,0,0,0,0,0,,,,,False,11,Mohammad Irfan,Pakistan,656455
5378,11,Q de Kock,2,0,2,2,0,0,0,0,0,0,caught,Q de Kock,HM Amla,Mohammad Irfan,True,1,Q de Kock,South Africa,656455
5379,12,HM Amla,2,38,27,17,0,1,0,9,0,0,caught,HM Amla,RR Rossouw,Wahab Riaz,True,2,HM Amla,South Africa,656455
5380,13,F du Plessis,2,27,31,20,6,0,1,3,0,1,caught,F du Plessis,HM Amla,Rahat Ali,True,3,F du Plessis,South Africa,656455
5381,14,RR Rossouw,2,6,9,6,2,0,0,1,0,0,caught,RR Rossouw,AB de Villiers,Wahab Riaz,True,4,RR Rossouw,South Africa,656455
5382,15,AB de Villiers,2,77,59,28,19,0,0,7,0,5,caught,AB de Villiers,M Morkel,Sohail Khan,True,5,AB de Villiers,South Africa,656455
5383,16,DA Miller,2,0,13,13,0,0,0,0,0,0,lbw,DA Miller,AB de Villiers,Rahat Ali,True,6,DA Miller,South Africa,656455
5384,17,JP Duminy,2,12,14,8,4,0,0,2,0,0,caught,JP Duminy,AB de Villiers,Mohammad Irfan,True,7,JP Duminy,South Africa,656455
5385,18,DW Steyn,2,16,17,12,1,0,1,3,0,0,caught,DW Steyn,AB de Villiers,Mohammad Irfan,True,8,DW Steyn,South Africa,656455
5386,19,KJ Abbott,2,12,19,13,4,0,0,2,0,0,caught,KJ Abbott,AB de Villiers,Rahat Ali,True,9,KJ Abbott,South Africa,656455
5387,20,M Morkel,2,6,10,7,2,0,0,1,0,0,,,,,False,10,M Morkel,South Africa,656455
5388,21,Imran Tahir,2,0,7,7,0,0,0,0,0,0,caught,Imran Tahir,M Morkel,Wahab Riaz,True,11,Imran Tahir,South Africa,656455
5389,0,DR Smith,1,6,20,17,2,0,0,1,0,0,caught,DR Smith,CH Gayle,Mohammed Shami,True,1,DR Smith,West Indies,656453
5390,1,CH Gayle,1,21,30,22,3,2,0,2,0,1,caught,CH Gayle,JL Carter,Mohammed Shami,True,2,CH Gayle,West Indies,656453
5391,2,MN Samuels,1,2,8,6,2,0,0,0,0,0,run out,CH Gayle,MN Samuels,,True,3,MN Samuels,West Indies,656453
5392,3,JL Carter,1,21,44,34,5,2,0,3,0,0,caught,JL Carter,DJG Sammy,R Ashwin,True,4,JL Carter,West Indies,656453
5393,4,D Ramdin,1,0,1,1,0,0,0,0,0,0,bowled,D Ramdin,JL Carter,UT Yadav,True,5,D Ramdin,West Indies,656453
5394,5,LMP Simmons,1,9,23,16,6,0,1,0,0,0,caught,LMP Simmons,JL Carter,MM Sharma,True,6,LMP Simmons,West Indies,656453
5395,6,DJG Sammy,1,26,59,43,10,4,0,2,0,0,caught,DJG Sammy,JO Holder,Mohammed Shami,True,7,DJG Sammy,West Indies,656453
