,match_id,home_team,away_team,gender,season,competition,match_number,venue,city,toss_winner,toss_decision,umpire,umpire_2,reserve_umpire,match_referee,winner,winner_wickets,start_date,end_date,winner_runs,series,player_of_match,tv_umpire,neutralvenue,outcome,method,player_of_match_2,reserve_umpire_2,eliminator,match_number_2
734,433563,Kenya,Pakistan,male,2010/11,ICC Cricket World Cup,6,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Pakistan,bat,AL Hill,NJ Llong,SK Tarapore,BC Broad,Pakistan,,2011/02/23,2011/02/23,205,,Umar Akmal,DJ Harper,true,,,,,,
735,433562,England,Netherlands,male,2010/11,ICC Cricket World Cup,5,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Netherlands,bat,Asad Rauf,BNJ Oxenford,SJ Davis,RS Madugalle,England,6,2011/02/22,2011/02/22,,,RN ten Doeschate,HDPK Dharmasena,true,,,,,,
736,433561,Australia,Zimbabwe,male,2010/11,ICC Cricket World Cup,4,"Sardar Patel Stadium, Motera",Ahmedabad,Australia,bat,EAR de Silva,RA Kettleborough,SJA Taufel,RS Mahanama,Australia,,2011/02/21,2011/02/21,91,,SR Watson,AM Saheba,true,,,,,,
737,433560,Sri Lanka,Canada,male,2010/11,ICC Cricket World Cup,3,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,bat,IJ Gould,SK Tarapore,DJ Harper,BC Broad,Sri Lanka,,2011/02/20,2011/02/20,210,,DPMD Jayawardene,AL Hill,,,,,,,
738,433559,Kenya,New Zealand,male,2010/11,ICC Cricket World Cup,2,"MA Chidambaram Stadium, Chepauk",Chennai,Kenya,bat,M Erasmus,RJ Tucker,S Asnani,RS Mahanama,New Zealand,10,2011/02/20,2011/02/20,,,HK Bennett,Aleem Dar,true,,,,,,
739,433558,Bangladesh,India,male,2010/11,ICC Cricket World Cup,1,Shere Bangla National Stadium,Mirpur,Bangladesh,field,SJ Davis,HDPK Dharmasena,Asad Rauf,RS Madugalle,India,,2011/02/19,2011/02/19,87,,V Sehwag,BR Doctrove,,,,,,,
740,430890,India,Sri Lanka,male,2009/10,,5,Feroz Shah Kotla,Delhi,India,field,M Erasmus,SK Tarapore,S Das,AG Hurst,,,2009/12/27,2009/12/27,,Sri Lanka in India ODI Series,,SS Hazare,,no result,,,,,
741,430889,India,Sri Lanka,male,2009/10,,4,Eden Gardens,Kolkata,Sri Lanka,bat,M Erasmus,SS Hazare,S Das,AG Hurst,India,7,2009/12/24,2009/12/24,,Sri Lanka in India ODI Series,G Gambhir,SK Tarapore,,,,,,,
742,430888,India,Sri Lanka,male,2009/10,,3,Barabati Stadium,Cuttack,Sri Lanka,bat,M Erasmus,SS Hazare,S Das,AG Hurst,India,7,2009/12/21,2009/12/21,,Sri Lanka in India ODI Series,RA Jadeja,SK Tarapore,,,,,,,
743,430887,India,Sri Lanka,male,2009/10,,2,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,India,bat,M Erasmus,SK Tarapore,UV Gandhe,JJ Crowe,Sri Lanka,3,2009/12/18,2009/12/18,,Sri Lanka in India ODI Series,TM Dilshan,SS Hazare,,,,,,,
744,430886,India,Sri Lanka,male,2009/10,,1,Madhavrao Scindia Cricket Ground,Rajkot,Sri Lanka,field,M Erasmus,SK Tarapore,UV Gandhe,JJ Crowe,India,,2009/12/15,2009/12/15,3,Sri Lanka in India ODI Series,V Sehwag,SS Hazare,,,,,,,
745,430509,South Africa,Zimbabwe,male,2009/10,,2,SuperSport Park,Centurion,Zimbabwe,field,JD Cloete,HDPK Dharmasena,KH Hurter,J Srinath,South Africa,,2009/11/10,2009/11/10,212,Zimbabwe in South Africa ODI Series,JP Duminy,RE Koertzen,,,,,,,
746,430508,South Africa,Zimbabwe,male,2009/10,,1,Willowmoore Park,Benoni,Zimbabwe,field,HDPK Dharmasena,RE Koertzen,KH Hurter,J Srinath,South Africa,,2009/11/08,2009/11/08,45,Zimbabwe in South Africa ODI Series,T Taibu,JD Cloete,,,,,,,
747,426722,New Zealand,Pakistan,male,2009/10,,3,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,bat,Nadeem Ghauri,BNJ Oxenford,Ahsan Raza,AJ Pycroft,New Zealand,,2009/11/09,2009/11/09,7,Pakistan v New Zealand ODI Series,Mohammad Amir,Zameer Haider,true,,,,,,
748,426721,New Zealand,Pakistan,male,2009/10,,2,Sheikh Zayed Stadium,Abu Dhabi,New Zealand,bat,BNJ Oxenford,Zameer Haider,Nadeem Ghauri,AJ Pycroft,New Zealand,,2009/11/06,2009/11/06,64,Pakistan v New Zealand ODI Series,BB McCullum,Asad Rauf,true,,,,,,
749,426720,New Zealand,Pakistan,male,2009/10,,1,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,Asad Rauf,BNJ Oxenford,Nadeem Ghauri,AJ Pycroft,Pakistan,,2009/11/03,2009/11/03,138,Pakistan v New Zealand ODI Series,Shahid Afridi,Zameer Haider,true,,,,,,
750,426432,England,Pakistan,male,2010,,5,The Rose Bowl,Southampton,England,bat,BR Doctrove,IJ Gould,RK Illingworth,JJ Crowe,England,,2010/09/22,2010/09/22,121,NatWest Series,EJG Morgan,NJ Llong,,,,,,,
751,426431,England,Pakistan,male,2010,,4,Lord's,London,Pakistan,bat,BR Doctrove,RA Kettleborough,NJ Llong,JJ Crowe,Pakistan,,2010/09/20,2010/09/20,38,NatWest Series,Abdul Razzaq,RK Illingworth,,,,,,,
752,426430,England,Pakistan,male,2010,,3,Kennington Oval,London,Pakistan,bat,BR Doctrove,RK Illingworth,IJ Gould,JJ Crowe,Pakistan,,2010/09/17,2010/09/17,23,NatWest Series,Umar Gul,NJ Llong,,,,,,,
753,426429,England,Pakistan,male,2010,,2,Headingley,Leeds,Pakistan,bat,BR Doctrove,NJ Llong,RA Kettleborough,JJ Crowe,England,4,2010/09/12,2010/09/12,,NatWest Series,AJ Strauss,IJ Gould,,,,,,,
754,426428,England,Pakistan,male,2010,,1,Riverside Ground,Chester-le-Street,Pakistan,field,BR Doctrove,IJ Gould,RK Illingworth,JJ Crowe,England,,2010/09/10,2010/09/10,24,NatWest Series,SM Davies,RA Kettleborough,,,,,,,
755,426422,Bangladesh,England,male,2009/10,,3,Zohur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,field,Enamul Haque,RJ Tucker,Masudur Rahman,JJ Crowe,England,,2010/03/05,2010/03/05,45,England in Bangladesh ODI Series,C Kieswetter,Sharfuddoula,,,,,,,
756,426421,Bangladesh,England,male,2009/10,,2,Shere Bangla National Stadium,Mirpur,England,field,Nadir Shah,RJ Tucker,Anisur Rahman,JJ Crowe,England,2,2010/03/02,2010/03/02,,England in Bangladesh ODI Series,EJG Morgan,Sharfuddoula,,,,,,,
757,426420,Bangladesh,England,male,2009/10,,1,Shere Bangla National Stadium,Mirpur,England,field,Nadir Shah,RJ Tucker,Tanvir Ahmed,JJ Crowe,England,6,2010/02/28,2010/02/28,,England in Bangladesh ODI Series,Tamim Iqbal,Sharfuddoula,,,,,,,
758,426405,England,Bangladesh,male,2010,,3,Edgbaston,Birmingham,Bangladesh,field,Asad Rauf,RA Kettleborough,RK Illingworth,J Srinath,England,,2010/07/12,2010/07/12,144,NatWest Series,AJ Strauss,NJ Llong,,,,,,,
759,426404,England,Bangladesh,male,2010,,2,County Ground,Bristol,England,field,Asad Rauf,RK Illingworth,NJ Llong,J Srinath,Bangladesh,,2010/07/10,2010/07/10,5,NatWest Series,Mashrafe Mortaza,RA Kettleborough,,,,,,,
760,426403,England,Bangladesh,male,2010,,1,Trent Bridge,Nottingham,Bangladesh,bat,Asad Rauf,NJ Llong,RA Kettleborough,J Srinath,England,6,2010/07/08,2010/07/08,,NatWest Series,IR Bell,RK Illingworth,,,,,,,
761,426391,England,Australia,male,2010,,5,Lord's,London,Australia,bat,Aleem Dar,NJ Llong,RK Illingworth,J Srinath,Australia,,2010/07/03,2010/07/03,42,NatWest Series,SW Tait,RA Kettleborough,,,,,,,
762,426390,England,Australia,male,2010,,4,Kennington Oval,London,England,field,Aleem Dar,RA Kettleborough,IJ Gould,J Srinath,Australia,,2010/06/30,2010/06/30,78,NatWest Series,RJ Harris,RK Illingworth,,,,,,,
763,426389,England,Australia,male,2010,,3,Old Trafford,Manchester,England,field,Aleem Dar,IJ Gould,NJ Llong,J Srinath,England,1,2010/06/27,2010/06/27,,NatWest Series,GP Swann,RA Kettleborough,,,,,,,
764,426388,England,Australia,male,2010,,2,Sophia Gardens,Cardiff,Australia,bat,Aleem Dar,NJ Llong,RK Illingworth,J Srinath,England,4,2010/06/24,2010/06/24,,NatWest Series,SCJ Broad,IJ Gould,,,,,,,
765,426387,England,Australia,male,2010,,1,The Rose Bowl,Southampton,Australia,bat,Aleem Dar,IJ Gould,RA Kettleborough,J Srinath,England,4,2010/06/22,2010/06/22,,NatWest Series,EJG Morgan,RK Illingworth,,,,,,,
766,426384,Ireland,Australia,male,2010,,,Clontarf Cricket Club Ground,Dublin,Australia,bat,RA Kettleborough,NJ Llong,L Fourie,BC Broad,Australia,,2010/06/17,2010/06/17,39,,JR Hopes,,,,,,,,
767,423795,New Zealand,Australia,male,2009/10,,5,Westpac Stadium,Wellington,Australia,field,Asad Rauf,GAV Baxter,WR Knights,RS Madugalle,New Zealand,,2010/03/13,2010/03/13,51,Chappell-Hadlee Trophy,TG Southee,EA Watkin,,,,,,,
768,423794,New Zealand,Australia,male,2009/10,,4,Eden Park,Auckland,Australia,field,Asad Rauf,GAV Baxter,EA Watkin,RS Madugalle,Australia,6,2010/03/11,2010/03/11,,Chappell-Hadlee Trophy,CL White,CB Gaffaney,,,D/L,,,,
769,423793,New Zealand,Australia,male,2009/10,,3,Seddon Park,Hamilton,Australia,field,Asad Rauf,BF Bowden,CB Gaffaney,RS Madugalle,Australia,6,2010/03/09,2010/03/09,,Chappell-Hadlee Trophy,BJ Haddin,EA Watkin,,,,,,,
770,423792,New Zealand,Australia,male,2009/10,,2,Eden Park,Auckland,Australia,bat,BF Bowden,RE Koertzen,CB Gaffaney,RS Madugalle,Australia,,2010/03/06,2010/03/06,12,Chappell-Hadlee Trophy,DL Vettori,GAV Baxter,,,D/L,,,,
771,423791,New Zealand,Australia,male,2009/10,,1,McLean Park,Napier,Australia,bat,AL Hill,RE Koertzen,GAV Baxter,RS Madugalle,New Zealand,2,2010/03/03,2010/03/03,,Chappell-Hadlee Trophy,LRPL Taylor,CB Gaffaney,,,,,,,
772,423785,New Zealand,Bangladesh,male,2009/10,,3,AMI Stadium,Christchurch,New Zealand,field,GAV Baxter,RA Kettleborough,CB Gaffaney,AG Hurst,New Zealand,3,2010/02/11,2010/02/11,,Bangladesh in New Zealand ODI Series,MJ Guptill,EA Watkin,,,,,,,
773,423784,New Zealand,Bangladesh,male,2009/10,,2,University Oval,Dunedin,New Zealand,field,AL Hill,RA Kettleborough,EA Watkin,AG Hurst,New Zealand,5,2010/02/08,2010/02/08,,Bangladesh in New Zealand ODI Series,LRPL Taylor,CB Gaffaney,,,,,,,
774,423783,New Zealand,Bangladesh,male,2009/10,,1,McLean Park,Napier,New Zealand,bat,RA Kettleborough,EA Watkin,CB Gaffaney,AG Hurst,New Zealand,,2010/02/05,2010/02/05,146,Bangladesh in New Zealand ODI Series,JDP Oram,GAV Baxter,,,,,,,
775,422630,Bangladesh,Zimbabwe,male,2009/10,,5,Zohur Ahmed Chowdhury Stadium,Chittagong,Bangladesh,field,Aleem Dar,Enamul Haque,Tanvir Ahmed,RS Madugalle,Bangladesh,1,2009/11/05,2009/11/05,,Zimbabwe in Bangladesh ODI Series,Naeem Islam,,,,,,,,
776,422629,Bangladesh,Zimbabwe,male,2009/10,,4,Zohur Ahmed Chowdhury Stadium,Chittagong,Zimbabwe,bat,Aleem Dar,Nadir Shah,Tanvir Ahmed,RS Madugalle,Bangladesh,6,2009/11/03,2009/11/03,,Zimbabwe in Bangladesh ODI Series,Nazmul Hossain,Sharfuddoula,,,,,,,
777,422628,Bangladesh,Zimbabwe,male,2009/10,,3,Shere Bangla National Stadium,Mirpur,Bangladesh,field,Aleem Dar,Nadir Shah,Mahfuzur Rahman,RS Madugalle,Bangladesh,4,2009/10/31,2009/10/31,,Zimbabwe in Bangladesh ODI Series,Tamim Iqbal,Sharfuddoula,,,,,,,
778,422627,Bangladesh,Zimbabwe,male,2009/10,,2,Shere Bangla National Stadium,Mirpur,Zimbabwe,bat,Aleem Dar,Enamul Haque,Anisur Rahman,RS Madugalle,Bangladesh,7,2009/10/29,2009/10/29,,Zimbabwe in Bangladesh ODI Series,Abdur Razzak,Nadir Shah,,,,,,,
779,422626,Bangladesh,Zimbabwe,male,2009/10,,1,Shere Bangla National Stadium,Mirpur,Zimbabwe,field,Aleem Dar,Nadir Shah,Anisur Rahman,RS Madugalle,Zimbabwe,5,2009/10/27,2009/10/27,,Zimbabwe in Bangladesh ODI Series,E Chigumbura,Enamul Haque,,,,,,,
780,416241,India,Australia,male,2009/10,,6,Nehru Stadium,Guwahati,India,bat,EAR de Silva,SK Tarapore,S Ravi,BC Broad,Australia,6,2009/11/08,2009/11/08,,Australia in India ODI Series,DE Bollinger,SS Hazare,,,,,,,
781,416240,India,Australia,male,2009/10,,5,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Australia,bat,EAR de Silva,SK Tarapore,S Ravi,BC Broad,Australia,,2009/11/05,2009/11/05,3,Australia in India ODI Series,SR Tendulkar,SS Hazare,,,,,,,
782,416239,India,Australia,male,2009/10,,4,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India,field,EAR de Silva,AM Saheba,S Asnani,BC Broad,Australia,,2009/11/02,2009/11/02,24,Australia in India ODI Series,SR Watson,SS Hazare,,,,,,,
783,416238,India,Australia,male,2009/10,,3,Feroz Shah Kotla,Delhi,Australia,bat,SS Hazare,AM Saheba,S Asnani,BC Broad,India,6,2009/10/31,2009/10/31,,Australia in India ODI Series,Yuvraj Singh,SK Tarapore,,,,,,,
784,416237,India,Australia,male,2009/10,,2,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,Australia,field,AM Saheba,SK Tarapore,S Asnani,BC Broad,India,,2009/10/28,2009/10/28,99,Australia in India ODI Series,MS Dhoni,SS Hazare,,,,,,,
785,416236,India,Australia,male,2009/10,,1,Reliance Stadium,Vadodara,Australia,bat,AM Saheba,SK Tarapore,MR Benson,BC Broad,Australia,,2009/10/25,2009/10/25,4,Australia in India ODI Series,MEK Hussey,S Asnani,,,,,,,
786,415287,Australia,New Zealand,male,2009/10,ICC Champions Trophy,,SuperSport Park,Centurion,New Zealand,bat,Aleem Dar,IJ Gould,BF Bowden,RS Mahanama,Australia,6,2009/10/05,2009/10/05,,,SR Watson,Asad Rauf,true,,,,,,
787,415286,New Zealand,Pakistan,male,2009/10,ICC Champions Trophy,,New Wanderers Stadium,Johannesburg,Pakistan,bat,IJ Gould,SJA Taufel,SJ Davis,J Srinath,New Zealand,5,2009/10/03,2009/10/03,,,DL Vettori,DJ Harper,true,,,,,,
788,415285,Australia,England,male,2009/10,ICC Champions Trophy,,SuperSport Park,Centurion,England,bat,Aleem Dar,BF Bowden,Asad Rauf,JJ Crowe,Australia,9,2009/10/02,2009/10/02,,,SR Watson,AL Hill,true,,,,,,
789,415284,India,West Indies,male,2009/10,ICC Champions Trophy,12,New Wanderers Stadium,Johannesburg,India,field,Aleem Dar,SJA Taufel,SJ Davis,JJ Crowe,India,7,2009/09/30,2009/09/30,,,V Kohli,DJ Harper,true,,,,,,
790,415283,Australia,Pakistan,male,2009/10,ICC Champions Trophy,11,SuperSport Park,Centurion,Australia,field,BF Bowden,AL Hill,Asad Rauf,J Srinath,Australia,2,2009/09/30,2009/09/30,,,MEK Hussey,IJ Gould,true,,,,,,
791,415282,England,New Zealand,male,2009/10,ICC Champions Trophy,10,New Wanderers Stadium,Johannesburg,New Zealand,field,Asad Rauf,DJ Harper,SJ Davis,RS Mahanama,New Zealand,4,2009/09/29,2009/09/29,,,GD Elliott,Aleem Dar,true,,,,,,
792,415281,Australia,India,male,2009/10,ICC Champions Trophy,9,SuperSport Park,Centurion,Australia,bat,BF Bowden,IJ Gould,AL Hill,JJ Crowe,,,2009/09/28,2009/09/28,,,,Asad Rauf,true,no result,,,,,
793,415280,South Africa,England,male,2009/10,ICC Champions Trophy,8,SuperSport Park,Centurion,England,bat,SJ Davis,AL Hill,Asad Rauf,RS Mahanama,England,,2009/09/27,2009/09/27,22,,OA Shah,BF Bowden,,,,,,,
794,415279,New Zealand,Sri Lanka,male,2009/10,ICC Champions Trophy,7,New Wanderers Stadium,Johannesburg,Sri Lanka,field,IJ Gould,DJ Harper,SJA Taufel,J Srinath,New Zealand,,2009/09/27,2009/09/27,38,,DL Vettori,Aleem Dar,true,,,,,,
795,415278,India,Pakistan,male,2009/10,ICC Champions Trophy,6,SuperSport Park,Centurion,Pakistan,bat,SJ Davis,SJA Taufel,DJ Harper,RS Mahanama,Pakistan,,2009/09/26,2009/09/26,54,,Shoaib Malik,IJ Gould,true,,,,,,
796,415277,Australia,West Indies,male,2009/10,ICC Champions Trophy,5,New Wanderers Stadium,Johannesburg,West Indies,field,Asad Rauf,AL Hill,Aleem Dar,JJ Crowe,Australia,,2009/09/26,2009/09/26,50,,MG Johnson,BF Bowden,true,,,,,,
797,415276,England,Sri Lanka,male,2009/10,ICC Champions Trophy,4,New Wanderers Stadium,Johannesburg,England,field,Aleem Dar,BF Bowden,SJA Taufel,J Srinath,England,6,2009/09/25,2009/09/25,,,PD Collingwood,AL Hill,true,,,,,,
798,415275,South Africa,New Zealand,male,2009/10,ICC Champions Trophy,3,SuperSport Park,Centurion,South Africa,field,Aleem Dar,Asad Rauf,IJ Gould,RS Mahanama,South Africa,5,2009/09/24,2009/09/24,,,WD Parnell,DJ Harper,,,,,,,
799,415274,Pakistan,West Indies,male,2009/10,ICC Champions Trophy,2,New Wanderers Stadium,Johannesburg,West Indies,bat,SJ Davis,DJ Harper,BF Bowden,J Srinath,Pakistan,5,2009/09/23,2009/09/23,,,Umar Akmal,SJA Taufel,true,,,,,,
800,415273,South Africa,Sri Lanka,male,2009/10,ICC Champions Trophy,1,SuperSport Park,Centurion,South Africa,field,IJ Gould,SJA Taufel,AL Hill,JJ Crowe,Sri Lanka,,2009/09/22,2009/09/22,55,,TM Dilshan,SJ Davis,,,D/L,,,,
801,415162,Canada,Kenya,male,2009,,1,Maple Leaf North-West Ground,Toronto,Canada,field,K Bayney,NA Malcolm,AKL Brijcoomar,DT Jukes,Canada,9,2009/08/19,2009/08/19,,Kenya in Canada ODI Series,Khurram Chohan,,,,,,,,
802,410341,Zimbabwe,Bangladesh,male,2009,,5,Queens Sports Club,Bulawayo,Zimbabwe,bat,KC Barbour,AM Saheba,T Phiri,J Srinath,Bangladesh,5,2009/08/18,2009/08/18,,Bangladesh in Zimbabwe ODI Series,Dolar Mahmud,O Chirombe,,,,,,,
803,410340,Zimbabwe,Bangladesh,male,2009,,4,Queens Sports Club,Bulawayo,Zimbabwe,bat,KC Barbour,AM Saheba,C Phiri,J Srinath,Bangladesh,4,2009/08/16,2009/08/16,,Bangladesh in Zimbabwe ODI Series,CK Coventry,O Chirombe,,,,Tamim Iqbal,,,
804,410339,Zimbabwe,Bangladesh,male,2009,,3,Queens Sports Club,Bulawayo,Bangladesh,field,AM Saheba,RB Tiffin,T Phiri,J Srinath,Zimbabwe,,2009/08/14,2009/08/14,69,Bangladesh in Zimbabwe ODI Series,E Chigumbura,O Chirombe,,,,,,,
805,410338,Zimbabwe,Bangladesh,male,2009,,2,Queens Sports Club,Bulawayo,Zimbabwe,field,AM Saheba,RB Tiffin,C Phiri,J Srinath,Bangladesh,,2009/08/11,2009/08/11,49,Bangladesh in Zimbabwe ODI Series,Shakib Al Hasan,,,,,,,,
806,410337,Zimbabwe,Bangladesh,male,2009,,1,Queens Sports Club,Bulawayo,Bangladesh,field,AM Saheba,RB Tiffin,T Phiri,J Srinath,Bangladesh,8,2009/08/09,2009/08/09,,Bangladesh in Zimbabwe ODI Series,Mohammad Ashraful,KC Barbour,,,,,,,
807,406206,Australia,Pakistan,male,2009/10,,5,Western Australia Cricket Association Ground,Perth,Pakistan,bat,EAR de Silva,PR Reiffel,MD Martell,RS Madugalle,Australia,2,2010/01/31,2010/01/31,,Pakistan in Australia ODI Series,CJ McKay,RJ Tucker,,,,,,,
808,406205,Australia,Pakistan,male,2009/10,,4,Western Australia Cricket Association Ground,Perth,Australia,bat,EAR de Silva,RJ Tucker,MD Martell,RS Madugalle,Australia,,2010/01/29,2010/01/29,135,Pakistan in Australia ODI Series,RJ Harris,PR Reiffel,,,,,,,
809,406204,Australia,Pakistan,male,2009/10,,3,Adelaide Oval,,Australia,bat,EAR de Silva,SJA Taufel,SD Fry,RS Madugalle,Australia,,2010/01/26,2010/01/26,40,Pakistan in Australia ODI Series,RJ Harris,RJ Tucker,,,,,,,
810,406203,Australia,Pakistan,male,2009/10,,2,Sydney Cricket Ground,,Pakistan,field,EAR de Silva,RJ Tucker,,RS Madugalle,Australia,,2010/01/24,2010/01/24,140,Pakistan in Australia ODI Series,SR Watson,PR Reiffel,,,,,,,
811,406202,Australia,Pakistan,male,2009/10,,1,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Pakistan,bat,EAR de Silva,RJ Tucker,NS McNamara,RS Madugalle,Australia,5,2010/01/22,2010/01/22,,Pakistan in Australia ODI Series,CL White,PR Reiffel,,,,,,,
812,406196,Australia,West Indies,male,2009/10,,5,Melbourne Cricket Ground,,Australia,bat,BF Bowden,BNJ Oxenford,JD Ward,J Srinath,Australia,,2010/02/19,2010/02/19,125,West Indies in Australia ODI Series,JR Hopes,PR Reiffel,,,,,,,
813,406195,Australia,West Indies,male,2009/10,,4,"Brisbane Cricket Ground, Woolloongabba",Brisbane,West Indies,field,BF Bowden,PR Reiffel,NS McNamara,J Srinath,Australia,,2010/02/14,2010/02/14,50,West Indies in Australia ODI Series,RT Ponting,BNJ Oxenford,,,,,,,
814,406194,Australia,West Indies,male,2009/10,,3,Sydney Cricket Ground,,West Indies,field,BF Bowden,BNJ Oxenford,GA Abood,J Srinath,,,2010/02/12,2010/02/12,,West Indies in Australia ODI Series,,PR Reiffel,,no result,,,,,
815,406193,Australia,West Indies,male,2009/10,,2,Adelaide Oval,,West Indies,bat,BF Bowden,BNJ Oxenford,SD Fry,J Srinath,Australia,8,2010/02/09,2010/02/09,,West Indies in Australia ODI Series,DE Bollinger,PR Reiffel,,,,,,,
816,406192,Australia,West Indies,male,2009/10,,1,Melbourne Cricket Ground,,West Indies,field,BF Bowden,BNJ Oxenford,AP Ward,J Srinath,Australia,,2010/02/07,2010/02/07,113,West Indies in Australia ODI Series,SR Watson,PR Reiffel,,,,,,,
817,403383,Sri Lanka,India,male,2009,Compaq Cup,,R Premadasa Stadium,Colombo,India,bat,EAR de Silva,BR Doctrove,REJ Martinesz,BC Broad,India,,2009/09/14,2009/09/14,46,,SR Tendulkar,HDPK Dharmasena,,,,,,,
818,403382,India,New Zealand,male,2009,Compaq Cup,2,R Premadasa Stadium,Colombo,New Zealand,bat,HDPK Dharmasena,BR Doctrove,SSK Gallage,BC Broad,India,6,2009/09/11,2009/09/11,,,A Nehra,MG Silva,true,,,,,,
819,403381,Sri Lanka,India,male,2009,Compaq Cup,3,R Premadasa Stadium,Colombo,Sri Lanka,bat,HDPK Dharmasena,BR Doctrove,REJ Martinesz,BC Broad,Sri Lanka,,2009/09/12,2009/09/12,139,,AD Mathews,MG Silva,,,,,,,
820,403380,Sri Lanka,New Zealand,male,2009,Compaq Cup,1,R Premadasa Stadium,Colombo,Sri Lanka,bat,EAR de Silva,BR Doctrove,MSK Nandiweera,BC Broad,Sri Lanka,,2009/09/08,2009/09/08,97,,TT Samaraweera,HDPK Dharmasena,,,,,,,
821,403374,Sri Lanka,Pakistan,male,2009,,5,R Premadasa Stadium,Colombo,Pakistan,bat,SJ Davis,MG Silva,RD Kottahachchi,AG Hurst,Pakistan,,2009/08/09,2009/08/09,132,Pakistan in Sri Lanka ODI Series,Naved-ul-Hasan,HDPK Dharmasena,,,,,,,
822,403373,Sri Lanka,Pakistan,male,2009,,4,R Premadasa Stadium,Colombo,Pakistan,bat,SJ Davis,MG Silva,SSK Gallage,AG Hurst,Pakistan,,2009/08/07,2009/08/07,146,Pakistan in Sri Lanka ODI Series,Umar Akmal,HDPK Dharmasena,,,,,,,
823,403372,Sri Lanka,Pakistan,male,2009,,3,Rangiri Dambulla International Stadium,,Sri Lanka,field,SJ Davis,EAR de Silva,MSK Nandiweera,AG Hurst,Sri Lanka,6,2009/08/03,2009/08/03,,Pakistan in Sri Lanka ODI Series,DPMD Jayawardene,HDPK Dharmasena,,,,,,,
824,403371,Sri Lanka,Pakistan,male,2009,,2,Rangiri Dambulla International Stadium,,Sri Lanka,field,SJ Davis,HDPK Dharmasena,PG Liyanage,AG Hurst,Sri Lanka,6,2009/08/01,2009/08/01,,Pakistan in Sri Lanka ODI Series,CK Kapugedera,EAR de Silva,,,,,,,
825,403370,Sri Lanka,Pakistan,male,2009,,1,Rangiri Dambulla International Stadium,,Pakistan,field,SJ Davis,EAR de Silva,AG Dissanayake,AG Hurst,Sri Lanka,,2009/07/30,2009/07/30,36,Pakistan in Sri Lanka ODI Series,M Muralitharan,HDPK Dharmasena,,,,,,,
826,401075,West Indies,Bangladesh,male,2009,,3,"Warner Park, Basseterre",St Kitts,West Indies,bat,CR Duncan,AL Hill,CE Mack,RS Mahanama,Bangladesh,3,2009/07/31,2009/07/31,,Bangladesh in West Indies ODI Series,Mahmudullah,NA Malcolm,,,,,,,
827,401074,West Indies,Bangladesh,male,2009,,2,"Windsor Park, Roseau",Dominica,West Indies,bat,BR Doctrove,AL Hill,CR Duncan,RS Mahanama,Bangladesh,3,2009/07/28,2009/07/28,,Bangladesh in West Indies ODI Series,Shakib Al Hasan,NA Malcolm,,,,,,,
828,401073,West Indies,Bangladesh,male,2009,,1,"Windsor Park, Roseau",Dominica,West Indies,field,BR Doctrove,AL Hill,NA Malcolm,RS Mahanama,Bangladesh,,2009/07/26,2009/07/26,52,Bangladesh in West Indies ODI Series,Abdur Razzak,CR Duncan,,,,,,,
829,392620,Australia,Pakistan,male,2009,,5,Sheikh Zayed Stadium,Abu Dhabi,Australia,bat,Aleem Dar,BF Bowden,Zameer Haider,JJ Crowe,Pakistan,7,2009/05/03,2009/05/03,,Australia v Pakistan ODI Series,Kamran Akmal,Nadeem Ghauri,true,,,,,,
830,392619,Australia,Pakistan,male,2009,,4,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,Aleem Dar,BF Bowden,Nadeem Ghauri,JJ Crowe,Australia,8,2009/05/01,2009/05/01,,Australia v Pakistan ODI Series,DE Bollinger,Zameer Haider,true,,,,,,
831,392618,Australia,Pakistan,male,2009,,3,Sheikh Zayed Stadium,Abu Dhabi,Australia,bat,Asad Rauf,BF Bowden,Zameer Haider,JJ Crowe,Australia,,2009/04/27,2009/04/27,27,Australia v Pakistan ODI Series,MJ Clarke,Nadeem Ghauri,true,,,,,,
832,392617,Australia,Pakistan,male,2009,,2,Dubai Sports City Cricket Stadium,,Pakistan,bat,Asad Rauf,BF Bowden,Nadeem Ghauri,JJ Crowe,Australia,6,2009/04/24,2009/04/24,,Australia v Pakistan ODI Series,A Symonds,Zameer Haider,true,,,,,,
833,392616,Australia,Pakistan,male,2009,,1,Dubai Sports City Cricket Stadium,,Australia,bat,BF Bowden,Nadeem Ghauri,Zameer Haider,JJ Crowe,Pakistan,4,2009/04/22,2009/04/22,,Australia v Pakistan ODI Series,Shahid Afridi,Asad Rauf,true,,,,,,
